seed,arm,attempted_index,successful_optimizer_steps,skip,scale_before,scale_after,update_norm,raw_grad_norm,raw_grad_nonfinite_count,first_moment_norm,second_moment_norm,lr_multiplier,actual_lr,internal_steps
50,A_mimic,28,19,False,128.0,128.0,0.031389832805862286,11405.12893975439,0,8458.052963874039,110854.40940458476,1.0,0.0001,19
50,A_mimic,29,20,False,128.0,128.0,0.03298714505729286,11779.068519282755,0,8787.481968365686,119089.97548238457,1.0,0.0001,20
50,A_mimic,30,21,False,128.0,128.0,0.03437927287562409,10545.941404409701,0,8958.352604038362,125615.95218016423,1.0,0.0001,21
50,A_mimic,31,22,False,128.0,128.0,0.035810648324306173,10118.556782008538,0,9070.439794582082,131734.61763660744,1.0,0.0001,22
50,A_mimic,32,23,False,128.0,128.0,0.037325490715526481,10703.193948222795,0,9225.453885792143,138357.12944769417,1.0,0.0001,23
50,A_mimic,33,24,False,128.0,128.0,0.03863492002211083,11162.444111772937,0,9414.49802205956,145493.95099826308,1.0,0.0001,24
50,A_mimic,34,25,False,128.0,128.0,0.040201350688245138,11337.375295639689,0,9603.405886754541,152950.00287574736,1.0,0.0001,25
50,A_mimic,35,26,False,128.0,128.0,0.041374471046274446,8659.8870352552804,0,9497.327566905129,157310.37362428347,1.0,0.0001,26
50,A_mimic,36,27,False,128.0,128.0,0.04233022927224471,10055.067398715786,0,9548.362283302675,163200.73698368447,1.0,0.0001,27
50,A_mimic,37,28,False,128.0,128.0,0.04385671886537907,11111.886508966381,0,9699.932477749662,170421.26027601038,1.0,0.0001,28
50,A_mimic,38,29,False,128.0,128.0,0.044790465757294076,10036.188250550329,0,9716.591335832796,176018.12248800174,1.0,0.0001,29
50,A_mimic,39,30,False,128.0,128.0,0.046023920617196991,9839.3741976135607,0,9726.550724940687,181669.30436183856,1.0,0.0001,30
50,A_mimic,40,31,False,128.0,128.0,0.047474796263944755,9673.28298461954,0,9718.393304279165,187030.47384221482,1.0,0.0001,31
50,A_mimic,41,32,False,128.0,128.0,0.048656383078574263,11762.846577261495,0,9914.437161857735,194904.88026736327,1.0,0.0001,32
50,A_mimic,42,33,False,128.0,128.0,0.04956795218595457,9201.1297206680156,0,9834.979912990546,199889.4540566421,1.0,0.0001,33
50,A_mimic,43,34,False,128.0,128.0,0.050563359078077248,8586.0269502882675,0,9702.998756757272,204100.18591408766,1.0,0.0001,34
50,A_mimic,44,35,False,128.0,128.0,0.051625644369359833,10715.427586578515,0,9799.939022698662,210778.3171695196,1.0,0.0001,35
50,A_mimic,45,36,False,128.0,128.0,0.052295497289519044,9056.4312126486911,0,9719.762154272601,215498.55558523763,1.0,0.0001,36
50,A_mimic,46,37,False,128.0,128.0,0.05302656891833786,9874.6534282889679,0,9730.922917434133,221302.99859225244,1.0,0.0001,37
50,A_mimic,47,38,False,128.0,128.0,0.053898624581186265,10447.096259226204,0,9798.532752488516,227549.07895713864,1.0,0.0001,38
50,A_mimic,48,39,False,128.0,128.0,0.054400254024823839,8842.1852005566288,0,9679.143525725749,231908.1556936443,1.0,0.0001,39
50,A_mimic,49,40,False,128.0,128.0,0.055204964216015291,11392.367920422643,0,9845.140996917631,239527.72822568534,1.0,0.0001,40
50,A_mimic,50,41,False,128.0,128.0,0.055612453285941096,9091.1951480654716,0,9763.797702824273,244181.87532340363,1.0,0.0001,41
50,A_mimic,51,42,False,128.0,128.0,0.055782150897573997,7960.1800324713231,0,9571.947657425151,247680.2528245243,1.0,0.0001,42
50,A_mimic,52,43,False,128.0,128.0,0.0560537309854214,9449.4031850158608,0,9541.314483452159,253084.25334898493,1.0,0.0001,43
50,A_mimic,53,44,False,128.0,128.0,0.056745390191036159,9349.7536935566586,0,9516.960068879242,258173.58301920953,1.0,0.0001,44
50,A_mimic,54,45,False,128.0,128.0,0.057164445129763521,8765.2526833269658,0,9433.23986069473,262516.8358216058,1.0,0.0001,45
50,A_mimic,55,46,False,128.0,128.0,0.05801458890253635,9238.7805040333787,0,9402.019769810224,267484.14576601103,1.0,0.0001,46
50,A_mimic,56,47,False,128.0,128.0,0.058438732008536713,7827.5169931361788,0,9236.215968573953,270989.036692369,1.0,0.0001,47
50,A_mimic,57,48,False,128.0,128.0,0.059285513554235857,9916.3650621193447,0,9297.194569704743,276518.7318209977,1.0,0.0001,48
50,A_mimic,58,49,False,128.0,128.0,0.060663248338979792,10591.70544158709,0,9420.51576740589,282916.87826041126,1.0,0.0001,49
50,A_mimic,59,50,False,128.0,128.0,0.061700648498411392,10366.875324104058,0,9505.10089270814,289158.28985542903,1.0,0.0001,50
50,A_mimic,60,51,False,128.0,128.0,0.062241915465187925,8564.5284610962899,0,9374.799234761815,293101.75350789854,1.0,0.0001,51
50,A_mimic,61,52,False,128.0,128.0,0.063222361943911246,9244.7041377926835,0,9355.084923027101,298172.86601706373,1.0,0.0001,52
50,A_mimic,62,53,False,128.0,128.0,0.063443392049216257,5872.1701068162256,0,8936.616663329298,299585.0990645923,1.0,0.0001,53
50,A_mimic,63,54,False,128.0,128.0,0.064329247813300738,8359.2931224179683,0,8871.257941730057,303562.5899602117,1.0,0.0001,54
50,A_mimic,64,55,False,128.0,128.0,0.064889542436862638,7103.2248401028519,0,8680.094317368465,306329.8470644458,1.0,0.0001,55
51,A,1,0,True,65536.0,32768.0,0,inf,55170771,0.0,0.0,,,0
51,A,2,0,True,32768.0,16384.0,0,inf,44376496,0.0,0.0,,,0
51,A,3,0,True,16384.0,8192.0,0,inf,11297563,0.0,0.0,,,0
51,A,4,0,True,8192.0,4096.0,0,inf,44373172,0.0,0.0,,,0
51,A,5,0,True,4096.0,2048.0,0,inf,232,0.0,0.0,,,0
51,A,6,0,True,2048.0,1024.0,0,inf,36,0.0,0.0,,,0
51,A,7,0,True,1024.0,512.0,0,inf,10,0.0,0.0,,,0
51,A,8,0,True,512.0,256.0,0,inf,1,0.0,0.0,,,0
51,A,9,1,False,256.0,256.0,0.41021575495943752,4102.15723875402,0,410.2157300432911,2259.2134156214047,1.0,0.0001,1
51,A,10,2,False,256.0,256.0,0.30910116513002367,5876.2824824546051,0,587.2921989390036,3204.072074888292,1.0,0.0001,2
51,A,11,2,True,256.0,128.0,0,inf,1,587.2921989390036,3204.072074888292,,,2
51,A,12,3,False,128.0,128.0,0.42630953569006214,9240.8788405796549,0,1155.2988344536188,6190.808428133881,1.0,0.0001,3
51,A,13,4,False,128.0,128.0,0.28113656708198942,4226.6554635963384,0,966.8286381046571,7157.012786928178,1.0,0.0001,4
51,A,14,5,False,128.0,128.0,0.4647994160885216,21211.834909613179,0,1903.3999511711663,30409.927224859493,1.0,0.0001,5
51,A,15,6,False,128.0,128.0,0.0088889222030413464,17477.378602697627,0,1487.4482700655155,42722.64078501356,1.0,0.0001,6
51,A,16,7,False,128.0,128.0,0.011428598149480574,16937.357023824628,0,2622.8716549647916,55982.25134996805,1.0,0.0001,7
51,A,17,8,False,128.0,128.0,0.014006751514968772,16508.232197856014,0,3906.243313874563,69459.1718812149,1.0,0.0001,8
51,A,18,9,False,128.0,128.0,0.016298902147744741,14126.205099714674,0,4886.322592441059,79602.5660053508,1.0,0.0001,9
51,A,19,10,False,128.0,128.0,0.018632013078571083,15789.560823396196,0,5945.071888734492,92582.41063908114,1.0,0.0001,10
51,A,20,11,False,128.0,128.0,0.021163343174939932,16778.849723801355,0,7012.101319715182,107289.81686190642,1.0,0.0001,11
51,A,21,12,False,128.0,128.0,0.023299225530369252,18111.508443925213,0,8100.412732006097,124426.69666529068,1.0,0.0001,12
51,A,22,12,True,128.0,64.0,0,inf,1,8100.412732006097,124426.69666529068,,,12
51,A,23,13,False,64.0,64.0,0.025380617467830591,17235.932258504723,0,9002.216011294291,139956.24358300763,1.0,0.0001,13
51,A,24,14,False,64.0,64.0,0.0272297573586892,16102.017330675098,0,9703.677385711999,153858.93033712328,1.0,0.0001,14
51,A,25,15,False,64.0,64.0,0.02890659725871492,14978.647236760591,0,10224.539757219405,165585.28852800143,1.0,0.0001,15
51,A,26,16,False,64.0,64.0,0.030873601701519864,15317.854890556198,0,10730.188894891802,178224.08473141663,1.0,0.0001,16
51,A,27,17,False,64.0,64.0,0.032454615339026077,16309.508078969937,0,11284.132228846362,192961.72305366257,1.0,0.0001,17
51,A,28,18,False,64.0,64.0,0.034155067285335745,19286.694415516846,0,12076.483148330744,212875.0234942477,1.0,0.0001,18
51,A,29,19,False,64.0,64.0,0.035639379825474243,17707.346287608834,0,12630.988834969781,229433.28155199566,1.0,0.0001,19
51,A,30,20,False,64.0,64.0,0.037185839283072543,15819.75799590237,0,12941.64527618287,243301.38307945998,1.0,0.0001,20
51,A,31,21,False,64.0,64.0,0.038353363564396503,13107.669010249481,0,12951.865993777703,252450.3092966834,1.0,0.0001,21
51,A,32,22,False,64.0,64.0,0.039988413313453652,16105.310808647195,0,13263.020713859318,266749.9515402846,1.0,0.0001,22
51,A,33,23,False,64.0,64.0,0.041207604304149111,15341.37033071678,0,13464.536338332415,279725.1030801018,1.0,0.0001,23
51,A,34,24,False,64.0,64.0,0.042686343007807916,12473.293536514564,0,13346.05742283453,287548.83713629027,1.0,0.0001,24
51,A,35,25,False,64.0,64.0,0.0438133020759977,14730.650179758588,0,13481.630542547402,299450.7483578038,1.0,0.0001,25
51,A,36,26,False,64.0,64.0,0.044956847868872149,14452.31813805489,0,13571.516041165933,310519.68041093904,1.0,0.0001,26
51,A,37,27,False,64.0,64.0,0.046099165150846881,13545.468869197917,0,13559.936692858704,320995.4356951933,1.0,0.0001,27
51,A,38,28,False,64.0,64.0,0.046569600504143799,14612.986062506803,0,13650.588200232418,332113.60627171845,1.0,0.0001,28
51,A,39,29,False,64.0,64.0,0.047862022001128948,15023.94390667787,0,13782.332464136147,343974.0551132701,1.0,0.0001,29
51,A,40,30,False,64.0,64.0,0.049242310420734771,15637.1722506857,0,13955.295233184976,357857.9324646496,1.0,0.0001,30
51,A,41,31,False,64.0,64.0,0.049987715968824072,16744.948097738321,0,14217.919828855585,372316.84891167004,1.0,0.0001,31
51,A,42,32,False,64.0,64.0,0.05114207168260012,15571.646195879955,0,14345.726367844029,386364.79001392465,1.0,0.0001,32
51,A,43,33,False,64.0,64.0,0.051922508560599191,16396.841982209491,0,14541.474701272122,400850.50203417777,1.0,0.0001,33
51,A,44,34,False,64.0,64.0,0.053092426974431291,15301.313832616304,0,14606.799777109542,413219.38942812977,1.0,0.0001,34
51,A,45,35,False,64.0,64.0,0.054244446318814872,16095.647795312443,0,14750.524215382917,427344.949250193,1.0,0.0001,35
51,A,46,36,False,64.0,64.0,0.055772390919937874,13913.909589592429,0,14657.200165999559,437341.56533145695,1.0,0.0001,36
51,A,47,37,False,64.0,64.0,0.05654024417675961,15617.905043626683,0,14748.663430840465,450601.6863774668,1.0,0.0001,37
51,A,48,38,False,64.0,64.0,0.057523933689230457,13911.048506394252,0,14657.038508392481,460871.68361771735,1.0,0.0001,38
51,A,49,39,False,64.0,64.0,0.0584338582112763,16818.742238516963,0,14867.944560165193,476466.65229387156,1.0,0.0001,39
51,A,50,40,False,64.0,64.0,0.060513950770587639,14227.257856961125,0,14785.190487649445,487411.3601825125,1.0,0.0001,40
51,A,51,41,False,64.0,64.0,0.060883375246083726,15455.528532591963,0,14841.97694146414,500315.44315129064,1.0,0.0001,41
51,A,52,42,False,64.0,64.0,0.061592660161160079,14625.065730662052,0,14812.119551513466,511138.59998196835,1.0,0.0001,42
51,A,53,43,False,64.0,64.0,0.062335951112623071,15296.166781546444,0,14854.869653340198,524271.1191732201,1.0,0.0001,43
51,A,54,44,False,64.0,64.0,0.063307158957062848,16576.099908675111,0,15014.715044099634,538235.037364932,1.0,0.0001,44
51,A,55,45,False,64.0,64.0,0.064190404655417685,13691.657219013823,0,14874.545589376325,548802.2855026963,1.0,0.0001,45
51,A,56,46,False,64.0,64.0,0.064508477385280288,14886.59145200382,0,14871.592274864191,560432.6508708929,1.0,0.0001,46
51,A,57,47,False,64.0,64.0,0.065304672436228589,14149.39024887881,0,14796.131120074875,571443.5484787528,1.0,0.0001,47
51,A,58,48,False,64.0,64.0,0.066551671858747996,14981.416072521171,0,14810.765700505104,583757.9419425661,1.0,0.0001,48
51,A,59,49,False,64.0,64.0,0.067735634070219486,16992.262043246839,0,15020.643808828365,599471.5210365924,1.0,0.0001,49
51,A,60,50,False,64.0,64.0,0.067908786052198994,14814.756077269893,0,14988.843831913486,610511.5005977453,1.0,0.0001,50
51,A,61,51,False,64.0,64.0,0.069837006743612609,14270.862358088514,0,14908.134965821338,621732.3837117394,1.0,0.0001,51
51,A,62,52,False,64.0,64.0,0.070277968293067025,15672.23864321057,0,14978.280877916268,634727.3808847737,1.0,0.0001,52
51,A,63,53,False,64.0,64.0,0.07081655945502896,14875.591944764194,0,14960.489321646339,645937.5979588972,1.0,0.0001,53
51,A,64,54,False,64.0,64.0,0.071149228308636264,12702.669864123503,0,14725.01444775539,655187.105728523,1.0,0.0001,54
51,D,1,0,True,65536.0,32768.0,0,inf,55084523,0.0,0.0,,,0
51,D,2,0,True,32768.0,16384.0,0,inf,44375969,0.0,0.0,,,0
51,D,3,0,True,16384.0,8192.0,0,inf,9721448,0.0,0.0,,,0
51,D,4,0,True,8192.0,4096.0,0,inf,44373100,0.0,0.0,,,0
51,D,5,0,True,4096.0,2048.0,0,inf,159,0.0,0.0,,,0
51,D,6,0,True,2048.0,1024.0,0,inf,27,0.0,0.0,,,0
51,D,7,0,True,1024.0,512.0,0,inf,6,0.0,0.0,,,0
51,D,8,0,True,512.0,256.0,0,inf,1,0.0,0.0,,,0
51,D,9,1,False,256.0,256.0,0.37291160008591928,3729.1154708301547,0,372.9115559875348,1866.82722538654,1.0,0.0001,1
51,D,10,2,False,256.0,256.0,0.28185324159574787,5211.9212177445734,0,535.5211640815577,2600.629228943159,1.0,0.0001,2
51,D,11,2,True,256.0,128.0,0,inf,1,535.5211640815577,2600.629228943159,,,2
51,D,12,3,False,128.0,128.0,0.38832351420165984,8452.4527261330113,0,1052.3567404535893,5146.637674151153,1.0,0.0001,3
51,D,13,4,False,128.0,128.0,0.22040038063000816,5219.222760133639,0,757.9568287471784,6253.245637974504,1.0,0.0001,4
51,D,14,5,False,128.0,128.0,0.21587877487553359,7322.1382008422734,0,884.0450251026449,8754.968833580591,1.0,0.0001,5
51,D,15,6,False,128.0,128.0,0.0092099914247974878,11352.39766151816,0,1005.6188993398946,14962.965902819751,1.0,0.0001,6
51,D,16,7,False,128.0,128.0,0.011783621733359227,12794.359260620604,0,2027.2662113077783,23177.842129949542,1.0,0.0001,7
51,D,17,8,False,128.0,128.0,0.014179953458042504,12003.187102805436,0,2983.345058612101,30785.227352785765,1.0,0.0001,8
51,D,18,9,False,128.0,128.0,0.016462248458827319,11369.628825810254,0,3795.864532045379,37412.55608773987,1.0,0.0001,9
51,D,19,10,False,128.0,128.0,0.018442707791602769,11481.911459358389,0,4548.150400173317,44227.30072453961,1.0,0.0001,10
51,D,20,11,False,128.0,128.0,0.020641012689544609,13853.003124077295,0,5465.57020694733,54091.05213087597,1.0,0.0001,11
51,D,21,12,False,128.0,128.0,0.022569654562008514,14963.595460105122,0,6401.272968235721,65859.43672541137,1.0,0.0001,12
51,D,22,13,False,128.0,128.0,0.024472126757889318,11935.588275639107,0,6948.7968110091715,73162.55899537276,1.0,0.0001,13
51,D,23,14,False,128.0,128.0,0.026075762859018463,14934.260365991642,0,7733.393335761982,84740.35380172008,1.0,0.0001,14
51,D,24,15,False,128.0,128.0,0.027589021715067372,11460.164765883799,0,8094.346931275135,91682.62508673956,1.0,0.0001,15
51,D,25,16,False,128.0,128.0,0.028529641499289115,10749.129535754406,0,8351.920125189512,97536.36310336506,1.0,0.0001,16
51,D,26,17,False,128.0,128.0,0.030260435571449102,12621.201463698539,0,8773.28829583757,105877.81884702753,1.0,0.0001,17
51,D,27,18,False,128.0,128.0,0.031414265632816359,11144.913810972692,0,9003.997531208863,112481.08885240779,1.0,0.0001,18
51,D,28,19,False,128.0,128.0,0.03274574951993027,15358.458115114876,0,9631.298327568813,124878.20101957436,1.0,0.0001,19
51,D,29,20,False,128.0,128.0,0.034177648057140561,12344.564031822825,0,9898.786933746245,132869.44247437076,1.0,0.0001,20
51,D,30,21,False,128.0,128.0,0.035394715316067631,11520.902664362829,0,10053.37110255357,139614.86775712183,1.0,0.0001,21
51,D,31,22,False,128.0,128.0,0.036533552932101095,7887.5052635347265,0,9811.253183307872,142614.61338655758,1.0,0.0001,22
51,D,32,23,False,128.0,128.0,0.038078941376454935,13540.377723758811,0,10177.944626640778,152153.06782129785,1.0,0.0001,23
51,D,33,24,False,128.0,128.0,0.039567839140979714,10573.04397513153,0,10209.19852715375,157755.93751216246,1.0,0.0001,24
51,D,34,25,False,128.0,128.0,0.040432672577733829,7862.540484970199,0,9949.293563392166,160706.8338722418,1.0,0.0001,25
51,D,35,26,False,128.0,128.0,0.040695801183698817,10661.358758714781,0,10016.53419689969,166596.62742103278,1.0,0.0001,26
51,D,36,27,False,128.0,128.0,0.041902410430075011,10606.892123643484,0,10066.823914010285,172296.06279929553,1.0,0.0001,27
51,D,37,28,False,128.0,128.0,0.042706872688648978,9476.0368955867125,0,10000.591397879443,176989.56131887005,1.0,0.0001,28
51,D,38,29,False,128.0,128.0,0.043616920224680625,9147.512025226637,0,9905.984650991293,181177.29840643847,1.0,0.0001,29
51,D,39,30,False,128.0,128.0,0.045208727805877653,10421.581330770916,0,9949.080641638666,186716.27359186468,1.0,0.0001,30
51,D,40,31,False,128.0,128.0,0.04623751054611927,13510.947004703668,0,10291.850268686225,196330.29830953814,1.0,0.0001,31
51,D,41,32,False,128.0,128.0,0.047290867482936448,13649.654893402661,0,10616.077287507267,206044.33399010092,1.0,0.0001,32
51,D,42,33,False,128.0,128.0,0.048410328252177337,12647.068869749755,0,10813.663638217628,214494.09543497546,1.0,0.0001,33
51,D,43,34,False,128.0,128.0,0.049397864856844033,12094.547341405918,0,10937.001365579192,222192.48686022748,1.0,0.0001,34
51,D,44,35,False,128.0,128.0,0.049929972372855444,9609.35868542149,0,10796.023437223708,226826.91199459735,1.0,0.0001,35
51,D,45,36,False,128.0,128.0,0.050934897992279397,11734.227147922449,0,10882.308575403671,233994.03226653207,1.0,0.0001,36
51,D,46,37,False,128.0,128.0,0.051219782337564169,9829.1172696992162,0,10767.391417035833,238846.2816661433,1.0,0.0001,37
51,D,47,38,False,128.0,128.0,0.051959746907721829,11435.795034958714,0,10828.25952704399,245648.56922226143,1.0,0.0001,38
51,D,48,39,False,128.0,128.0,0.053550866823830909,10379.797342901991,0,10775.354448082786,251053.28167700573,1.0,0.0001,39
51,D,49,40,False,128.0,128.0,0.054471921274481694,12400.864140647202,0,10930.381906440445,259159.8338912236,1.0,0.0001,40
51,D,50,41,False,128.0,128.0,0.055137464531525314,11853.126592765213,0,11003.155120316174,266320.06877068966,1.0,0.0001,41
51,D,51,42,False,128.0,128.0,0.055957946335187643,10386.306043675475,0,10933.880391473245,271915.3232600079,1.0,0.0001,42
51,D,52,43,False,128.0,128.0,0.055822266519074293,9411.9938260864201,0,10775.870688146662,276411.44917565567,1.0,0.0001,43
51,D,53,44,False,128.0,128.0,0.056252814382880267,11811.208908834318,0,10871.558519909484,283544.7280079044,1.0,0.0001,44
51,D,54,45,False,128.0,128.0,0.057367206183971883,12937.541430729179,0,11069.3929276853,292201.72190791543,1.0,0.0001,45
51,D,55,46,False,128.0,128.0,0.057852829845235432,10418.233021298141,0,10999.806903025024,297676.1942531251,1.0,0.0001,46
51,D,56,47,False,128.0,128.0,0.058915015271757069,9651.5444473980278,0,10855.725983471177,302223.01388759253,1.0,0.0001,47
51,D,57,48,False,128.0,128.0,0.058802783546908891,10874.425900450668,0,10849.236506249144,308232.24095649214,1.0,0.0001,48
51,D,58,49,False,128.0,128.0,0.059729720886742048,10829.979483992345,0,10839.939810371145,314227.54281720635,1.0,0.0001,49
51,D,59,50,False,128.0,128.0,0.060259636877319021,11519.095701818751,0,10900.289364147156,321157.38304557186,1.0,0.0001,50
51,D,60,51,False,128.0,128.0,0.060195426131296047,10438.7254809356,0,10847.451315076996,326720.8457280601,1.0,0.0001,51
51,D,61,52,False,128.0,128.0,0.0606592978090916,11189.202149910216,0,10875.286507795523,333086.4657761277,1.0,0.0001,52
51,D,62,53,False,128.0,128.0,0.061370845253658643,12910.000200796741,0,11069.487196698488,341707.91429865593,1.0,0.0001,53
51,D,63,54,False,128.0,128.0,0.062948194119477094,11286.534041748664,0,11072.674069695098,348110.5951335824,1.0,0.0001,54
51,D,64,55,False,128.0,128.0,0.063419635567658103,9451.3835040829399,0,10899.833791624047,352523.64865522814,1.0,0.0001,55
51,D_compensate,1,0,True,65536.0,32768.0,0,inf,55084523,0.0,0.0,,,0
51,D_compensate,2,0,True,32768.0,16384.0,0,inf,44375969,0.0,0.0,,,0
51,D_compensate,3,0,True,16384.0,8192.0,0,inf,9721448,0.0,0.0,,,0
51,D_compensate,4,0,True,8192.0,4096.0,0,inf,44373100,0.0,0.0,,,0
51,D_compensate,5,0,True,4096.0,2048.0,0,inf,159,0.0,0.0,,,0
51,D_compensate,6,0,True,2048.0,1024.0,0,inf,27,0.0,0.0,,,0
51,D_compensate,7,0,True,1024.0,512.0,0,inf,6,0.0,0.0,,,0
51,D_compensate,8,0,True,512.0,256.0,0,inf,1,0.0,0.0,,,0
51,D_compensate,9,1,False,256.0,256.0,0.41020270994194075,3729.1154708301547,0,372.9115559875348,1866.82722538654,1.1,0.00011000000000000002,1
51,D_compensate,10,2,False,256.0,256.0,0.30862079173362994,5400.5870540512178,0,533.0722269900754,2645.7674094248837,1.1,0.00011000000000000002,2
51,D_compensate,11,3,False,256.0,256.0,0.47163913661506007,8847.479151170739,0,1161.94733855892,5781.00677571866,1.1,0.00011000000000000002,3
51,D_compensate,12,4,False,256.0,256.0,0.29511007751664919,8549.0689052754515,0,922.6213384548079,8438.410161168058,1.1,0.00011000000000000002,4
51,D_compensate,13,5,False,256.0,256.0,0.29256342207536751,9496.0711154211203,0,1089.160378318032,12511.506178797072,1.1,0.00011000000000000002,5
51,D_compensate,14,5,True,256.0,128.0,0,inf,2,1089.160378318032,12511.506178797072,,,5
51,D_compensate,15,6,False,128.0,128.0,0.0091198014828195242,7381.4083887011157,0,907.6144845699599,15397.32119637536,1.0,0.0001,6
51,D_compensate,16,7,False,128.0,128.0,0.011181325780456608,9686.9372915058011,0,1416.4887094425296,20433.202826518347,1.0,0.0001,7
51,D_compensate,17,8,False,128.0,128.0,0.012801403152254741,7185.612351207933,0,1898.3299789496498,23322.16111213805,1.0,0.0001,8
51,D_compensate,18,9,False,128.0,128.0,0.014352878646475753,6112.7792177591073,0,2276.7386090242067,25513.051921249804,1.0,0.0001,9
51,D_compensate,19,10,False,128.0,128.0,0.015949106920393846,7961.2245671048277,0,2802.9803689162727,29324.511933687256,1.0,0.0001,10
51,D_compensate,20,11,False,128.0,128.0,0.017278221260436783,9797.4049974491209,0,3473.853585378174,35020.97838658612,1.0,0.0001,11
51,D_compensate,21,12,False,128.0,128.0,0.018386789706634672,12077.021931192889,0,4306.663288661171,43129.42640389624,1.0,0.0001,12
51,D_compensate,22,13,False,128.0,128.0,0.019459786544000279,8100.1475629041988,0,4672.883263990326,46900.33022445096,1.0,0.0001,13
51,D_compensate,23,14,False,128.0,128.0,0.020506625234928015,9016.23511419028,0,5096.575751429821,51723.91242179172,1.0,0.0001,14
51,D_compensate,24,15,False,128.0,128.0,0.021407618537408479,6893.2093369637041,0,5263.492594427348,54461.38945615463,1.0,0.0001,15
51,D_compensate,25,16,False,128.0,128.0,0.022218390450043368,8042.3366925830514,0,5530.518083972044,58157.3652259992,1.0,0.0001,16
51,D_compensate,26,17,False,128.0,128.0,0.023248839952152035,8561.4940444742624,0,5821.610855037946,62335.9506123131,1.0,0.0001,17
51,D_compensate,27,18,False,128.0,128.0,0.024595397765910069,7860.2667466560915,0,6003.543861826266,65883.18385240217,1.0,0.0001,18
51,D_compensate,28,19,False,128.0,128.0,0.025549185509549932,8415.4158158542778,0,6232.379508296865,69972.71384993159,1.0,0.0001,19
51,D_compensate,29,20,False,128.0,128.0,0.026567748977744336,7928.879497615123,0,6394.2183201384305,73685.04496206735,1.0,0.0001,20
51,D_compensate,30,21,False,128.0,128.0,0.027537203299501063,8772.358513656076,0,6621.354483260099,78241.44344537795,1.0,0.0001,21
51,D_compensate,31,22,False,128.0,128.0,0.028326428974613398,7467.145101617356,0,6697.897878170502,81419.93702532994,1.0,0.0001,22
51,D_compensate,32,23,False,128.0,128.0,0.029223943988466321,9837.4271421749399,0,7000.834285244573,86987.79745338864,1.0,0.0001,23
51,D_compensate,33,24,False,128.0,128.0,0.030228430492445092,6897.1781156032057,0,6972.990839930746,89816.70729172412,1.0,0.0001,24
51,D_compensate,34,25,False,128.0,128.0,0.031072242410484816,6384.9456808005143,0,6896.253480313267,92018.47616577902,1.0,0.0001,25
51,D_compensate,35,26,False,128.0,128.0,0.031612889176425678,8346.5199624805027,0,7032.119757544636,95882.68184017052,1.0,0.0001,26
51,D_compensate,36,27,False,128.0,128.0,0.032756628534734718,8873.2008860982551,0,7200.836698240843,100285.1655586988,1.0,0.0001,27
51,D_compensate,37,28,False,128.0,128.0,0.033242369116527781,5263.818653473435,0,6987.041525940187,101802.02380649022,1.0,0.0001,28
51,D_compensate,38,29,False,128.0,128.0,0.033887982210995302,7874.9929283346601,0,7066.200259797512,105241.54100037266,1.0,0.0001,29
51,D_compensate,39,30,False,128.0,128.0,0.035143795454965807,6751.7506935678548,0,7008.1485690713425,107856.65548430932,1.0,0.0001,30
51,D_compensate,40,31,False,128.0,128.0,0.036821628370423964,7581.7135160106609,0,7017.996373240168,111234.66121741202,1.0,0.0001,31
51,D_compensate,41,32,False,128.0,128.0,0.037543330602234401,10363.497046776922,0,7341.092524846677,117493.95627098209,1.0,0.0001,32
51,D_compensate,42,33,False,128.0,128.0,0.03827199543478596,8430.4145137803116,0,7439.457743665193,121427.88264045186,1.0,0.0001,33
51,D_compensate,43,34,False,128.0,128.0,0.039112631590606121,7720.6926694189424,0,7453.574187621685,124869.72909662215,1.0,0.0001,34
51,D_compensate,44,35,False,128.0,128.0,0.039510961274119759,6678.9823009859965,0,7354.328472533872,127392.59970235257,1.0,0.0001,35
51,D_compensate,45,36,False,128.0,128.0,0.039932569313572919,9079.4859549573575,0,7514.231184502136,132037.30772984243,1.0,0.0001,36
51,D_compensate,46,37,False,128.0,128.0,0.040764965902762969,7035.3732960108373,0,7453.182500340744,134850.60563350256,1.0,0.0001,37
51,D_compensate,47,38,False,128.0,128.0,0.041426183622589034,8843.3319291474891,0,7584.8336437956195,139441.87908898928,1.0,0.0001,38
51,D_compensate,48,39,False,128.0,128.0,0.042475403696290139,7613.2348840068398,0,7568.262225151224,142662.29515503964,1.0,0.0001,39
51,D_compensate,49,40,False,128.0,128.0,0.042966376514522259,7494.2896435008006,0,7545.3798988537,145763.83866827426,1.0,0.0001,40
51,D_compensate,50,41,False,128.0,128.0,0.043568824961067204,6988.9018110367806,0,7450.497195764054,148928.39063953428,1.0,0.0001,41
51,D_compensate,51,42,False,128.0,128.0,0.043883017257474087,7429.7915563648285,0,7437.810233918919,152060.89904776687,1.0,0.0001,42
51,D_compensate,52,43,False,128.0,128.0,0.044322172892919343,6739.4625339359563,0,7339.13394437506,154626.15326533426,1.0,0.0001,43
51,D_compensate,53,44,False,128.0,128.0,0.044731887565299958,8505.0810615406899,0,7443.9727001155,158692.0852263958,1.0,0.0001,44
51,D_compensate,54,45,False,128.0,128.0,0.045231525096049545,8560.0628626463622,0,7545.895074858283,162941.52471967667,1.0,0.0001,45
51,D_compensate,55,46,False,128.0,128.0,0.04562878968632457,5791.3878184346595,0,7348.903748211953,164889.6604118843,1.0,0.0001,46
