amp_skips,arm,attempted_iteration,budget_kimg,cur_nimg,dataset_sha256,denominator_gap_scale,ema_model_canonical_sha256,ema_snapshot_path,ema_snapshot_sha256,git_commit,online_model_canonical_sha256,optimizer_canonical_sha256,replay_elapsed_seconds,replay_state_path,replay_state_sha256,resume_history,runtime_identity,seed,source_256_state_path,source_256_state_sha256,status,successful_optimizer_steps,target_gap_scale
13,A,7000,896,896000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,8defaf2e01793c5b5e44442ae1ad7087c59308e05c9c1b7d27f468e844d5c786,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/network-snapshot-kimg000896.pkl,b191154145c6f3880a7a01745dc8a8cfaed38e5b32abae4d0e1faa0d5db67fd0,c8721a05227f3ff171f8dc1f559a64d58281c0ae,990895baf25049024bcddf978dbc027ab9cbb2a4ff9ca83e16ea92ab4476ceeb,f4b40cae193480c0c23824bbd39958be92a29a42364e8ea62ba99f5bace58eb2,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/training-state-kimg000896.pt,1eaa7879c2e2a28b60c8de5e689f582fb2216fda90f74b798eb3bdc9f54cc7b0,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armA/training-state-latest.pt,0b4b98636cbbe9bf9e15261f14639c79c3d2a417656d697b5f60c7c9f528e7ee,PASS,6987,1.0
13,A,8000,1024,1024000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,636066f14afd980334314ce089e79450f8a7f1a64ec64b8c56ce006d42fb0fd4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/network-snapshot-kimg001024.pkl,e429d5d6e822526ba83d0c60ebfc1f864fb574ce51781388d790994b4ff6247a,c8721a05227f3ff171f8dc1f559a64d58281c0ae,42b0e2a9fbd71c1b5d0012e048a4252833ea1da438c3180393894abc2185357f,cee56839abe8d5013376129e019eb43dde8d52964610dcf184ef6f1801bf4428,8583.719975709915,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/training-state-kimg001024.pt,ba242f8b2ee0a448072a0fba3786d2e6a458fbaeb1b789269975b62d9fc0cdcd,"[""Loading training state from \""/mnt/ect_project/q256_target_weight_1024k/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armA/training-state-latest.pt\""...""]","host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armA/training-state-latest.pt,0b4b98636cbbe9bf9e15261f14639c79c3d2a417656d697b5f60c7c9f528e7ee,PASS,7987,1.0
9,B,2000,256,256000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,9cbf533520acb9c37dc442cd4209f1041fca39790783d84fc57638c736c3fbf6,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000256.pkl,1847b459ccfa2c6cf14c9e326af6558dd6ab8448d1e2b80190fb0c3ac55b34a0,c8721a05227f3ff171f8dc1f559a64d58281c0ae,a1c32af518c579138ea9c22ec42c952a58b90fc56ec3f44c59049bf371d1e15f,268248658d7bc2d6efb7c8c6a769fef719f613fbe4b0d0f74d0b8934dec89c7c,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armB/training-state-latest.pt,b87731facff25a970d73ebc431db98256a77a94f50ee8b8ec026d2dca2ed1131,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armB/training-state-latest.pt,b87731facff25a970d73ebc431db98256a77a94f50ee8b8ec026d2dca2ed1131,PASS,1991,1.1
10,B,3000,384,384000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,7445b6fb300d74eb228ed7cb9fe4dac8778830f048a69222a3ef1d482af1cb44,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000384.pkl,c77e4f191de96d867d6a6e656db9191134cd9c043375c11ac71fbc6952f5436d,c8721a05227f3ff171f8dc1f559a64d58281c0ae,dd7094d31a324da021d9328bb3cc1b481b18a1e03cda89ae2b2ad5f45bda8785,caa7dc9ae0b0ca86615376804433fa077f41591fd811be17a209d06ff08961ad,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/training-state-kimg000384.pt,724d47531a8ded39af61cd98265efa8dc1dc6ed03e2e080886a243ad9650d210,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armB/training-state-latest.pt,b87731facff25a970d73ebc431db98256a77a94f50ee8b8ec026d2dca2ed1131,PASS,2990,1.1
11,B,4000,512,512000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,efcf445c0b30e52925f5ca0aa272191c8d80b67ec29aab7d59d3efd44a579cc3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000512.pkl,34a22acb1dc5cc50290e801ef9876ad7789bb5a484e0ac5080ed220e70529c77,c8721a05227f3ff171f8dc1f559a64d58281c0ae,8a7ab6723d5fe9e570c9053642ca87073a37367c6da467a7130de35093728f58,d13645dbee3aff7c851ad876282230b9c23d24c2c4c4f4de3e5f8cd66e5b2e7a,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/training-state-kimg000512.pt,ecc97d6d2e3894fa693bda9bfb5f2aad9229b0c6cb54110475ff941a456b3967,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armB/training-state-latest.pt,b87731facff25a970d73ebc431db98256a77a94f50ee8b8ec026d2dca2ed1131,PASS,3989,1.1
11,B,5000,640,640000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,187c5694ed379cb6184234a5674f43d0794598e09a4a8fe7a4caea87e2f0d6ec,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000640.pkl,dfcc6e4a014f53a73ad58214738b3da1d71b1c47a4d7f97a338d3fc7f2f9624f,c8721a05227f3ff171f8dc1f559a64d58281c0ae,94bdd78ac332a909423f7ef45d207dc3ba4304b7add02cabaf38ac49ec0253f4,ca895acb860c0e06d55d15b209c952df94d6596be82d97d3d7cb86c6c8db398f,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/training-state-kimg000640.pt,a6508765dc7211056cb15bfca31e882cc8ac6ccd62ce38ca202b91955b5e90cc,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armB/training-state-latest.pt,b87731facff25a970d73ebc431db98256a77a94f50ee8b8ec026d2dca2ed1131,PASS,4989,1.1
11,B,6000,768,768000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,dc1244968a82e45e33b3d1698e2806d01431e510e314972f76619f3d1775b6b5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000768.pkl,ca670d64a922549245a38bc5f39b5770e24dbe458fb4064f5cd1f3453b6fd01c,c8721a05227f3ff171f8dc1f559a64d58281c0ae,67207ed569aa432b496d3e2838dc95ace85325ee835ec5b0a91853aad579610d,a33e255ef437a72a7e29600ec2cdb1b3b05be38d9c055910a3ac81e54fba4f08,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/training-state-kimg000768.pt,c46ce61eb54f01bf4a99f1957288ce83b136d8a1ccedc9d8d469a7b2e64dfda3,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armB/training-state-latest.pt,b87731facff25a970d73ebc431db98256a77a94f50ee8b8ec026d2dca2ed1131,PASS,5989,1.1
12,B,7000,896,896000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,c6ec2d03f6bd1aeb5b25732f0981bb25512989605a057c77a0422c117114ab5c,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg000896.pkl,7cd3feff600f37a2c7df4ee79370d20e402eb4df264ed6819d7b70e23492b3a9,c8721a05227f3ff171f8dc1f559a64d58281c0ae,147b83482557cf32053ad00e0006712138bfd86746af8668e9da15d9cae2c2da,ef67adc543ac56e38a924f2c33dac0a0e5c0e42b0d27608202723b9d41b84f4a,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/training-state-kimg000896.pt,b6de765fd088a900caa0ff40963a5f8a8e10d0ddc496f0204b683fd1dfe598db,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armB/training-state-latest.pt,b87731facff25a970d73ebc431db98256a77a94f50ee8b8ec026d2dca2ed1131,PASS,6988,1.1
12,B,8000,1024,1024000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,9dce575573faf3f4ba699883c42b8fd5c4c093d2751ed253c2298b62b0a00196,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/network-snapshot-kimg001024.pkl,9ff85962497039bc650d9252fb08c2f004f0887cc873de8f13e6652d4aafdfb1,c8721a05227f3ff171f8dc1f559a64d58281c0ae,07522437fc91999ab1b3005812998f37da46671f293c974f5b413dbd5740c442,00e4771283a7d4f722c80b44201ec5b15c7269757f70e7807d269eb35f1c1485,8512.731273889542,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armB/training-state-kimg001024.pt,f952d6e9b227c25a8ddf37d78dfc008e6524107a60a48a318cdc8334120e32b6,"[""Loading training state from \""/mnt/ect_project/q256_target_weight_1024k/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armB/training-state-latest.pt\""...""]","host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armB/training-state-latest.pt,b87731facff25a970d73ebc431db98256a77a94f50ee8b8ec026d2dca2ed1131,PASS,7988,1.1
10,C,2000,256,256000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,b1f5447375d14d13b9ff37d2e607ccbfa1d6b368ebed1ea5189ac0470db98eb8,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000256.pkl,84f6b096eb702cd95027e3225a4ea896c4a5cc32a146419196ed0274b749bfb7,c8721a05227f3ff171f8dc1f559a64d58281c0ae,5ca1034d55d515cab62c7b1f576032fe68f5f53ea4caa32169f9e494506d5cad,2c84d56911e08355c1f8ccbdde04c1c1bc9b1b8163e31fb44feddce9fe8e6642,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armC/training-state-latest.pt,5e3551c719a8a7ff6ba7a61e63b8f9da864ac7c057bd4fd9b97e3aad886d10a2,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armC/training-state-latest.pt,5e3551c719a8a7ff6ba7a61e63b8f9da864ac7c057bd4fd9b97e3aad886d10a2,PASS,1990,1.1
10,C,3000,384,384000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,1269d891acd6639d2fa711eced54943acfb9de8d46d34ae4fcc0426ab008f743,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000384.pkl,f17bd1464bdd94c7f5f69df60a9f7c487038177fc1a03c85b2da36f61aed1bc3,c8721a05227f3ff171f8dc1f559a64d58281c0ae,6ccdba4ca537e8f53d060a461536e2f9189ff9b1a19798f56b69bd6de7911491,b4b4a018052cfcfe2c97b5da8cd215d9b9b16f3e12d35c5b6f947b312a58d46b,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/training-state-kimg000384.pt,245b836ca0660b96cae793fb996aafc626390cfd67577219b4623b733b0b2725,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armC/training-state-latest.pt,5e3551c719a8a7ff6ba7a61e63b8f9da864ac7c057bd4fd9b97e3aad886d10a2,PASS,2990,1.1
11,C,4000,512,512000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,6c1375b1cfd90127e26d47a91cbf7814a56961ffc4eec1eceae48803bea05256,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000512.pkl,2487efc5b091ed68cb75715273e0109a16dcd4baa6910261cbbf6eae822adac6,c8721a05227f3ff171f8dc1f559a64d58281c0ae,838ffd6a5574c5e58d8a3d7097007ecd2c1c0529cfbef140e0bfdd56624a423b,9d65a832077cd54158ae3600f59287870f542397dfbd3b933832d33b5caa128a,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/training-state-kimg000512.pt,0deb0e1b4b36eefe86ad8bc484978595baa7ed8e96a241082900042f8cf03ead,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armC/training-state-latest.pt,5e3551c719a8a7ff6ba7a61e63b8f9da864ac7c057bd4fd9b97e3aad886d10a2,PASS,3989,1.1
11,C,5000,640,640000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,828bd3b039d696141b9a4e958db2ca8abdb484e324994c1750ac33a156524d05,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000640.pkl,aa1af973080d18839c8b69cc2272e4dc2e5eb231343db6826a85a2b0590a1bd7,c8721a05227f3ff171f8dc1f559a64d58281c0ae,25c189968052be0f4bcb6ac022cef8b7a44b79039166bbccc440d363cd0636ff,f050ed5d9caf55494f6ec2a60ee371a1308e98947a3f245f7844c0d5ed1ca304,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/training-state-kimg000640.pt,75ce791560320f2f1188ef68d6783f116cc75e9c0258c6b386cdce51c78e2fd8,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armC/training-state-latest.pt,5e3551c719a8a7ff6ba7a61e63b8f9da864ac7c057bd4fd9b97e3aad886d10a2,PASS,4989,1.1
12,C,6000,768,768000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,e3c5a3cc982b07991c38da859ccecc6c3ec927c3a32eab70e6dab6cb072e902a,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000768.pkl,18bbb907c556012eba2bc81a9d6f3969d1eb02166d759bff4e9d009d4e7641b6,c8721a05227f3ff171f8dc1f559a64d58281c0ae,de6482d677ae5e483fc6f6a273fbef747a4bcffc9155e6098009164af1c35732,51e6a0ce6d91a0fcae1b201727f8c14b7af543050325ce8f799d4178797e4b87,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/training-state-kimg000768.pt,5e4170b45ca2d1c84d5339cb35407c2e8fb34df202fc01bef807a2cc6fd6dfc4,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armC/training-state-latest.pt,5e3551c719a8a7ff6ba7a61e63b8f9da864ac7c057bd4fd9b97e3aad886d10a2,PASS,5988,1.1
12,C,7000,896,896000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,871804ae9fed88618276905529fe3c69903224fc1f72c2d456b062ea41fd7b13,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg000896.pkl,d9e66b6d9ff46d0d8431c0656674135182e2ad332ab34aa6917465ebcb38caf7,c8721a05227f3ff171f8dc1f559a64d58281c0ae,096041a61716045dfc4adb3ed9078184cf9029d22dbbfedf182fc5c00f5e6359,82d9ac33a93d5afa77967197236bad3097edd3e4100775b56911c8d9a85da2e6,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/training-state-kimg000896.pt,8b2bfb001684a8d99eb1aaea6b1dce82f6cd8b1770c3abc0c7f74c661a7f4db6,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armC/training-state-latest.pt,5e3551c719a8a7ff6ba7a61e63b8f9da864ac7c057bd4fd9b97e3aad886d10a2,PASS,6988,1.1
13,C,8000,1024,1024000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,87b938c4443d8c2c15609270888fa690845115424a4e46823dc609ab7e8813bb,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/network-snapshot-kimg001024.pkl,eedbaea3a47e867b476cbe4d700f3b031547eb193e7d41dcde2458cd7b8f1561,c8721a05227f3ff171f8dc1f559a64d58281c0ae,2a495690fbd66caa1049a557bda870e9e2729942ecff7b539cb99e826ef4d30d,60fe746bd740b320dc849b4810d3abd664464440c6ca2342176187761c0d4a08,8282.69602060318,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armC/training-state-kimg001024.pt,68fa736ab9e47d6f1db5f78d41e0031f32e5589d53038e2e688b18a5b072d737,"[""Loading training state from \""/data/raw/ECT/ect_runs/q256-target-weight-factorial-20260819/formal/formal-direct-dcca41b-deterministic-v1/seed4/armC/training-state-latest.pt\""..."", ""Loading training state from \""/mnt/ect_project/q256_target_weight_1024k/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armC/training-state-latest.pt\""...""]","host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armC/training-state-latest.pt,5e3551c719a8a7ff6ba7a61e63b8f9da864ac7c057bd4fd9b97e3aad886d10a2,PASS,7987,1.1
10,D,2000,256,256000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,b70789db9fba7f42a5fa85734feeee981dab2b28bfc9254bd81cfb368dd637b4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/network-snapshot-kimg000256.pkl,6a9f69baef879ce77a477c9c42641c0de7ff40415078e63beceb17c12f11ed75,c8721a05227f3ff171f8dc1f559a64d58281c0ae,7b7278b316c35b9e5d51b279ed3eaf58388a7f86018a3ee92bcebaa56c2aecdb,4b7dbac2e9ddc4e65724b12ce4f58b395efea52e79ac287cb9b1c846502127df,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armD/training-state-latest.pt,17978a63554836a66b552c251d0e9bb45a4d96d4e4a43375139524323bb386f4,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armD/training-state-latest.pt,17978a63554836a66b552c251d0e9bb45a4d96d4e4a43375139524323bb386f4,PASS,1990,1.0
10,D,3000,384,384000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,dbda6b20184219745f6b43ebcf7aa640e71862845da7ea9d9990b35a5ec8b516,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/network-snapshot-kimg000384.pkl,305031a0cc0344b1be0cad568c9cbde4c0495f8b5977313eef0658aeae53a4a6,c8721a05227f3ff171f8dc1f559a64d58281c0ae,3290628996d24166f13c29da745d4bc25f11f730657debaf46dfc35668f22869,c3283ac8cacce4505574b869c651485b51344d9afa605631b09b45f5a05cac9c,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/training-state-kimg000384.pt,f60369e40e5382ac07a92af4c2dc572c5c0ad33cc136526dc63bfa1882ae38e6,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armD/training-state-latest.pt,17978a63554836a66b552c251d0e9bb45a4d96d4e4a43375139524323bb386f4,PASS,2990,1.0
10,D,4000,512,512000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,68e9b01c4e3e71f015f6fa6df66f0a38783439679e471ff7d553aefe499ed6ed,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/network-snapshot-kimg000512.pkl,6cbfc144258acf125e06942a168c5148a5e770ba2643b026cdfdb7498bb26e49,c8721a05227f3ff171f8dc1f559a64d58281c0ae,d3d6e9d228eb537d24818e2e17d2b5c6a2a8cdf3806266dc655718fe61cd491f,249fa2cf639517e7ae23157cddc8adc28b9f07fca4dce9f7a386ec0e5c7217b4,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/training-state-kimg000512.pt,2151c86a35dd398595a399841fde601b032368d6700533720ffad3ec4c72520a,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armD/training-state-latest.pt,17978a63554836a66b552c251d0e9bb45a4d96d4e4a43375139524323bb386f4,PASS,3990,1.0
11,D,5000,640,640000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,b4b19828483033f4e181bc581aa5acff1087fe0ab6a0f5006027c343c1f9fd62,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/network-snapshot-kimg000640.pkl,506d92cd443926cbe96cd2b0591f84aeacd52a6b137c312339a4d08bbca22fd8,c8721a05227f3ff171f8dc1f559a64d58281c0ae,47d8a68f7ccdd9ebe0e765f84150f16f291ac664da5e454c1d7ab2bedff5ea4b,92de0547882e563bb8eed9e51976a0cff68fea2942c418276a3390d3d629724b,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armD/training-state-kimg000640.pt,409a91bfb267bac09990c23f58bc3610a03800d3e6951be7158f720d7985435d,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armD/training-state-latest.pt,17978a63554836a66b552c251d0e9bb45a4d96d4e4a43375139524323bb386f4,PASS,4989,1.0
