seed,arm,attempt,successful_step,skipped,optimizer_clock,clock_evidence,applied_multiplier,restored_lr,update_norm,rho,branch,branch_source,scaler_before,scaler_after
53,early,12,4,False,4,actual_all_active_parameters,0.9090909090909091,0.0001,0.3081521026908871,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
53,early,13,4,True,4,actual_all_active_parameters,1.0,0.0001,0.0,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,128.0
53,early,14,5,False,5,actual_all_active_parameters,0.9090909090909091,0.0001,0.33493497611363693,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,early,15,6,False,6,actual_all_active_parameters,1.0,0.0001,0.010048026856224386,5.994163751655833,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,early,16,7,False,7,successful_call_counter,1.0,0.0001,0.012611279653894877,6.991996003993108,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,early,17,8,False,8,successful_call_counter,1.0,0.0001,0.015082373150387697,7.989494757897319,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,early,18,9,False,9,successful_call_counter,1.0,0.0001,0.01725519667199483,8.986660013807295,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,early,19,10,False,10,successful_call_counter,1.0,0.0001,0.019447282446545103,9.98349177230557,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,early,20,11,False,11,successful_call_counter,1.0,0.0001,0.021517834443622454,10.979990034062212,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,early,21,12,False,12,successful_call_counter,1.0,0.0001,0.023484304184218197,11.97615479973524,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,early,22,13,False,13,successful_call_counter,1.0,0.0001,0.025424745971317723,12.971986070104549,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,early,23,14,False,14,successful_call_counter,1.0,0.0001,0.02728119568301968,13.967483846022787,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,early,24,15,False,15,successful_call_counter,1.0,0.0001,0.02902437746224337,14.96264812838308,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,early,25,16,False,16,successful_call_counter,1.0,0.0001,0.03081593430833788,15.957478918143579,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,delayed,1,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,65536.0,32768.0
53,delayed,2,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,32768.0,16384.0
53,delayed,3,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,16384.0,8192.0
53,delayed,4,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,8192.0,4096.0
53,delayed,5,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,4096.0,2048.0
53,delayed,6,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,2048.0,1024.0
53,delayed,7,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,1024.0,512.0
53,delayed,8,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,512.0,256.0
53,delayed,9,1,False,1,all_active_parameters,1.0,0.0001,0.36057598512998146,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
53,delayed,10,1,True,1,successful_call_counter,1.0,0.0001,0.0,1.999499749846109,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,128.0
53,delayed,11,2,False,2,all_active_parameters,1.0,0.0001,0.4958716103373413,1.999499749846109,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,delayed,12,3,False,3,all_active_parameters,1.0,0.0001,0.46192384714662044,2.9986659997755396,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,delayed,13,4,False,4,all_active_parameters,1.0,0.0001,0.4075507506731185,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,delayed,14,5,False,5,all_active_parameters,1.0,0.0001,0.3338197658660713,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,delayed,15,6,False,6,all_active_parameters,0.9090909090909091,0.0001,0.007999642572152837,5.994163751655833,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,delayed,16,7,False,7,all_active_parameters,0.9090909090909091,0.0001,0.009865925379437599,6.991996003993108,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,delayed,17,8,False,8,all_active_parameters,0.9090909090909091,0.0001,0.011601033162170279,7.989494757897319,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,delayed,18,9,False,9,all_active_parameters,0.9090909090909091,0.0001,0.013126669132552298,8.986660013807295,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
53,delayed,19,9,True,9,successful_call_counter,1.0,0.0001,0.0,9.98349177230557,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,64.0
53,delayed,20,10,False,10,all_active_parameters,0.9090909090909091,0.0001,0.014614194121030145,9.98349177230557,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
53,delayed,21,11,False,11,all_active_parameters,1.0,0.0001,0.01761334364580466,10.979990034062212,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
53,delayed,22,12,False,12,all_active_parameters,1.0,0.0001,0.0191729946199187,11.97615479973524,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
53,delayed,23,13,False,13,all_active_parameters,1.0,0.0001,0.02071895835280024,12.971986070104549,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
53,delayed,24,14,False,14,all_active_parameters,1.0,0.0001,0.022304676807523856,13.967483846022787,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
53,delayed,25,15,False,15,all_active_parameters,1.0,0.0001,0.02373144920860245,14.96264812838308,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
53,delayed,26,16,False,16,all_active_parameters,1.0,0.0001,0.02531731831615028,15.957478918143579,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,early,1,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,65536.0,32768.0
54,early,2,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,32768.0,16384.0
54,early,3,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,16384.0,8192.0
54,early,4,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,8192.0,4096.0
54,early,5,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,4096.0,2048.0
54,early,6,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,2048.0,1024.0
54,early,7,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,1024.0,512.0
54,early,8,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,512.0,256.0
54,early,9,1,False,1,actual_all_active_parameters,0.9090909090909091,0.0001,0.3332316407524278,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
54,early,10,2,False,2,actual_all_active_parameters,0.9090909090909091,0.0001,0.3014452358172159,1.999499749846109,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
54,early,11,3,False,3,actual_all_active_parameters,0.9090909090909091,0.0001,0.3832236980242882,2.9986659997755396,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
54,early,12,4,False,4,actual_all_active_parameters,0.9090909090909091,0.0001,0.430104731453965,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
54,early,13,4,True,4,actual_all_active_parameters,1.0,0.0001,0.0,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,128.0
54,early,14,4,True,4,actual_all_active_parameters,1.0,0.0001,0.0,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,64.0
54,early,15,5,False,5,actual_all_active_parameters,0.9090909090909091,0.0001,0.31096312217813565,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,early,16,6,False,6,actual_all_active_parameters,1.0,0.0001,0.00943414117156539,5.994163751655833,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,early,17,7,False,7,successful_call_counter,1.0,0.0001,0.011624154401924623,6.991996003993108,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,early,18,8,False,8,successful_call_counter,1.0,0.0001,0.013800945170349256,7.989494757897319,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,early,19,9,False,9,successful_call_counter,1.0,0.0001,0.015770150140640933,8.986660013807295,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,early,20,10,False,10,successful_call_counter,1.0,0.0001,0.01746243771803555,9.98349177230557,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,early,21,11,False,11,successful_call_counter,1.0,0.0001,0.019433921535854413,10.979990034062212,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,early,22,12,False,12,successful_call_counter,1.0,0.0001,0.021467796939779894,11.97615479973524,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,early,23,13,False,13,successful_call_counter,1.0,0.0001,0.023065175014849434,12.971986070104549,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,early,24,14,False,14,successful_call_counter,1.0,0.0001,0.024786093569977623,13.967483846022787,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,early,25,15,False,15,successful_call_counter,1.0,0.0001,0.02633573223382111,14.96264812838308,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,early,26,16,False,16,successful_call_counter,1.0,0.0001,0.027889624323479446,15.957478918143579,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,delayed,1,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,65536.0,32768.0
54,delayed,2,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,32768.0,16384.0
54,delayed,3,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,16384.0,8192.0
54,delayed,4,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,8192.0,4096.0
54,delayed,5,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,4096.0,2048.0
54,delayed,6,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,2048.0,1024.0
54,delayed,7,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,1024.0,512.0
54,delayed,8,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,512.0,256.0
54,delayed,9,1,False,1,all_active_parameters,1.0,0.0001,0.36655482194372824,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
54,delayed,10,2,False,2,all_active_parameters,1.0,0.0001,0.32947141992038725,1.999499749846109,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
54,delayed,11,3,False,3,all_active_parameters,1.0,0.0001,0.44168861700282147,2.9986659997755396,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
54,delayed,12,3,True,3,successful_call_counter,1.0,0.0001,0.0,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,128.0
54,delayed,13,4,False,4,all_active_parameters,1.0,0.0001,0.5219361871290209,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
54,delayed,14,4,True,4,successful_call_counter,1.0,0.0001,0.0,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,64.0
54,delayed,15,5,False,5,all_active_parameters,1.0,0.0001,0.4496357413248393,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,delayed,16,6,False,6,all_active_parameters,0.9090909090909091,0.0001,0.008500229332427379,5.994163751655833,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,delayed,17,7,False,7,all_active_parameters,0.9090909090909091,0.0001,0.010505788998223657,6.991996003993108,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,delayed,18,8,False,8,all_active_parameters,0.9090909090909091,0.0001,0.012287193070706385,7.989494757897319,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,delayed,19,9,False,9,all_active_parameters,0.9090909090909091,0.0001,0.013982502885414983,8.986660013807295,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,delayed,20,10,False,10,all_active_parameters,0.9090909090909091,0.0001,0.01555558399395509,9.98349177230557,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,delayed,21,11,False,11,all_active_parameters,1.0,0.0001,0.01881829218432083,10.979990034062212,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,delayed,22,12,False,12,all_active_parameters,1.0,0.0001,0.02074981889028381,11.97615479973524,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,delayed,23,13,False,13,all_active_parameters,1.0,0.0001,0.022515419859493513,12.971986070104549,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,delayed,24,14,False,14,all_active_parameters,1.0,0.0001,0.024324117777426137,13.967483846022787,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,delayed,25,15,False,15,all_active_parameters,1.0,0.0001,0.02601788546226528,14.96264812838308,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
54,delayed,26,16,False,16,all_active_parameters,1.0,0.0001,0.02770007297757334,15.957478918143579,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
55,early,1,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,65536.0,32768.0
55,early,2,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,32768.0,16384.0
55,early,3,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,16384.0,8192.0
55,early,4,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,8192.0,4096.0
55,early,5,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,4096.0,2048.0
55,early,6,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,2048.0,1024.0
55,early,7,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,1024.0,512.0
55,early,8,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,512.0,256.0
55,early,9,1,False,1,actual_all_active_parameters,0.9090909090909091,0.0001,0.305759324014618,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
55,early,10,2,False,2,actual_all_active_parameters,0.9090909090909091,0.0001,0.5012802986846027,1.999499749846109,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
55,early,11,2,True,2,actual_all_active_parameters,1.0,0.0001,0.0,2.9986659997755396,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,128.0
55,early,12,3,False,3,actual_all_active_parameters,0.9090909090909091,0.0001,0.42896945584650226,2.9986659997755396,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,13,4,False,4,actual_all_active_parameters,0.9090909090909091,0.0001,0.36907915845990813,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,14,5,False,5,actual_all_active_parameters,0.9090909090909091,0.0001,0.308989827282765,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,15,6,False,6,actual_all_active_parameters,1.0,0.0001,0.008963826258296942,5.994163751655833,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,16,7,False,7,successful_call_counter,1.0,0.0001,0.01113551560412823,6.991996003993108,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,17,8,False,8,successful_call_counter,1.0,0.0001,0.013091723188801802,7.989494757897319,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,18,9,False,9,successful_call_counter,1.0,0.0001,0.015016565912102974,8.986660013807295,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,19,10,False,10,successful_call_counter,1.0,0.0001,0.016843217427123313,9.98349177230557,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,20,11,False,11,successful_call_counter,1.0,0.0001,0.018740938853063865,10.979990034062212,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,21,12,False,12,successful_call_counter,1.0,0.0001,0.020451177869537,11.97615479973524,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,22,13,False,13,successful_call_counter,1.0,0.0001,0.022104221931301706,12.971986070104549,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,23,14,False,14,successful_call_counter,1.0,0.0001,0.023679451388444208,13.967483846022787,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,24,15,False,15,successful_call_counter,1.0,0.0001,0.025234345801650855,14.96264812838308,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,early,25,16,False,16,successful_call_counter,1.0,0.0001,0.02718774362274681,15.957478918143579,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,1,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,65536.0,32768.0
55,delayed,2,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,32768.0,16384.0
55,delayed,3,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,16384.0,8192.0
55,delayed,4,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,8192.0,4096.0
55,delayed,5,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,4096.0,2048.0
55,delayed,6,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,2048.0,1024.0
55,delayed,7,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,1024.0,512.0
55,delayed,8,0,True,0,successful_call_counter,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,512.0,256.0
55,delayed,9,1,False,1,all_active_parameters,1.0,0.0001,0.33633525654346097,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
55,delayed,10,2,False,2,all_active_parameters,1.0,0.0001,0.5986241730555261,1.999499749846109,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
55,delayed,11,2,True,2,successful_call_counter,1.0,0.0001,0.0,2.9986659997755396,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,128.0
55,delayed,12,3,False,3,all_active_parameters,1.0,0.0001,0.49658707461061996,2.9986659997755396,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,13,4,False,4,all_active_parameters,1.0,0.0001,0.4608850457311012,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,14,5,False,5,all_active_parameters,1.0,0.0001,0.3593726753538049,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,15,6,False,6,all_active_parameters,0.9090909090909091,0.0001,0.007896719498873722,5.994163751655833,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,16,7,False,7,all_active_parameters,0.9090909090909091,0.0001,0.009712321153496456,6.991996003993108,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,17,8,False,8,all_active_parameters,0.9090909090909091,0.0001,0.011335598863518028,7.989494757897319,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,18,9,False,9,all_active_parameters,0.9090909090909091,0.0001,0.012942736931940046,8.986660013807295,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,19,10,False,10,all_active_parameters,0.9090909090909091,0.0001,0.01445688347564691,9.98349177230557,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,20,11,False,11,all_active_parameters,1.0,0.0001,0.017685912018901524,10.979990034062212,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,21,12,False,12,all_active_parameters,1.0,0.0001,0.01927466319748607,11.97615479973524,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,22,13,False,13,all_active_parameters,1.0,0.0001,0.02081418967024607,12.971986070104549,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,23,14,False,14,all_active_parameters,1.0,0.0001,0.022297750998647566,13.967483846022787,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,24,15,False,15,all_active_parameters,1.0,0.0001,0.023751211168583673,14.96264812838308,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
55,delayed,25,15,True,15,successful_call_counter,1.0,0.0001,0.0,15.957478918143579,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,64.0
55,delayed,26,16,False,16,all_active_parameters,1.0,0.0001,0.025118810923210024,15.957478918143579,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,64.0,64.0
56,early,1,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,65536.0,32768.0
56,early,2,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,32768.0,16384.0
56,early,3,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,16384.0,8192.0
56,early,4,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,8192.0,4096.0
56,early,5,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,4096.0,2048.0
56,early,6,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,2048.0,1024.0
56,early,7,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,1024.0,512.0
56,early,8,0,True,0,actual_all_active_parameters,1.0,0.0001,0.0,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,512.0,256.0
56,early,9,1,False,1,actual_all_active_parameters,0.9090909090909091,0.0001,0.33486197412815566,1.0,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
56,early,10,2,False,2,actual_all_active_parameters,0.9090909090909091,0.0001,0.46848435188467946,1.999499749846109,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
56,early,11,3,False,3,actual_all_active_parameters,0.9090909090909091,0.0001,0.41307248870666563,2.9986659997755396,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,256.0
56,early,12,3,True,3,actual_all_active_parameters,1.0,0.0001,0.0,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,256.0,128.0
56,early,13,4,False,4,actual_all_active_parameters,0.9090909090909091,0.0001,0.3689778019976906,3.9974987498546852,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,early,14,5,False,5,actual_all_active_parameters,0.9090909090909091,0.0001,0.3026568229913164,4.995998000395048,non_adaptive,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,early,15,6,False,6,actual_all_active_parameters,1.0,0.0001,0.009311224378676704,5.994163751655833,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,early,16,7,False,7,successful_call_counter,1.0,0.0001,0.011537749466912927,6.991996003993108,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,early,17,8,False,8,successful_call_counter,1.0,0.0001,0.013557876969283986,7.989494757897319,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,early,18,9,False,9,successful_call_counter,1.0,0.0001,0.015441788114173663,8.986660013807295,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,early,19,10,False,10,successful_call_counter,1.0,0.0001,0.017314923184276104,9.98349177230557,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
56,early,20,11,False,11,successful_call_counter,1.0,0.0001,0.01888124841057534,10.979990034062212,rectified,native RAdam formula from observed clock; proposed branch for AMP skips,128.0,128.0
